2007-01-02 00:00,102.085,102.168,101.75,101.94,107974
2007-01-03 00:00,101.933,102.28,101.66,101.723,140509
2007-01-04 00:00,101.73,101.902,100.478,100.505,142091
2007-01-05 00:00,100.505,101.215,100.195,101.1,129753
2007-01-07 00:00,101.1,101.155,100.79,100.81,9636
2007-01-08 00:00,100.8,101.245,100.505,101.16,143209
2007-01-09 00:00,101.18,101.53,101.013,101.44,143792
2007-01-10 00:00,101.43,101.915,101.102,101.845,143052
2007-01-11 00:00,101.85,102.885,101.79,102.46,144810
2007-01-12 00:00,102.46,103.016,102.122,102.755,130030
2007-01-14 00:00,102.715,103.03,102.56,102.59,11031
2007-01-15 00:00,102.582,103.3,102.53,103.13,144248
2007-01-16 00:00,103.13,103.44,102.39,102.74,143421
2007-01-17 00:00,102.732,102.935,102.403,102.84,144434
2007-01-18 00:00,102.84,103.52,102.676,103.27,144527
2007-01-19 00:00,103.275,103.64,103.092,103.335,129298
2007-01-21 00:00,103.343,103.495,103.32,103.41,10487
2007-01-22 00:00,103.4,103.67,102.755,102.97,144726
2007-01-23 00:00,102.98,103.125,102.274,103.03,145529
2007-01-24 00:00,103.01,103.152,102.015,102.64,145831
2007-01-25 00:00,102.65,102.78,101.899,102.695,145065
2007-01-26 00:00,102.7,103.085,102.45,102.975,130151
2007-01-28 00:00,102.98,103.055,102.886,103,11088
2007-01-29 00:00,103.03,103.47,102.798,102.875,143620
2007-01-30 00:00,102.885,103.25,102.713,103.09,140923
2007-01-31 00:00,103.12,103.155,102.1,102.775,141353
2007-02-01 00:00,102.785,102.785,102.035,102.41,139358
2007-02-02 00:00,102.41,102.53,101.965,102.24,120834
2007-02-04 00:00,102.25,102.28,102.022,102.04,8899
2007-02-05 00:00,102.04,102.12,101.53,101.595,104205
2007-02-06 00:00,101.605,101.98,101.36,101.62,158651
2007-02-07 00:00,101.62,102.122,101.52,101.8,156945
2007-02-08 00:00,101.8,102.457,101.775,102.42,159489
2007-02-09 00:00,102.415,103.82,102.24,103.725,138645
2007-02-12 00:00,103.735,104.095,103.383,103.485,123926
2007-02-13 00:00,103.475,103.914,103.17,103.835,197765
2007-02-14 00:00,103.835,103.935,103.025,103.135,201422
2007-02-15 00:00,103.125,103.301,102.435,102.652,207265
2007-02-16 00:00,102.653,102.675,102.305,102.605,188119
2007-02-18 00:00,102.608,102.712,102.342,102.525,7576
2007-02-19 00:00,102.522,102.875,102.44,102.712,195578
2007-02-20 00:00,102.713,103.27,102.335,102.77,228059
2007-02-21 00:00,102.767,104.29,102.267,104.222,230232
2007-02-22 00:00,104.225,104.75,104.07,104.495,231153
2007-02-23 00:00,104.495,104.79,104.252,104.335,217353
2007-02-25 00:00,104.355,104.432,104.21,104.265,18746
2007-02-26 00:00,104.255,104.375,103.773,103.87,234469
2007-02-27 00:00,103.87,103.93,100.655,101.375,251951
2007-02-28 00:00,101.375,101.655,100.691,101.355,249633
2007-03-01 00:00,101.355,101.465,99.51,100.312,253458
2007-03-02 00:00,100.315,100.525,99.008,99.162,230319
2007-03-04 00:00,99.165,99.243,98.03,98.265,15293
2007-03-05 00:00,98.257,98.561,97.454,98.182,269067
2007-03-06 00:00,98.195,99.429,98.18,99.165,269339
2007-03-07 00:00,99.162,99.185,98.015,98.282,268979
2007-03-08 00:00,98.285,99.53,98.253,99.485,270860
2007-03-09 00:00,99.485,101.085,99.255,100.885,256971
2007-03-11 00:00,100.897,100.994,100.62,100.695,44347
2007-03-12 00:00,100.683,101.092,100.145,100.405,275803
2007-03-13 00:00,100.395,100.492,98.66,98.915,310066
2007-03-14 00:00,98.918,100.035,98.492,99.615,284014
2007-03-15 00:00,99.625,100.122,99.43,99.54,298447
2007-03-16 00:00,99.54,99.78,99.115,99.172,261173
2007-03-18 00:00,99.175,99.29,98.68,99.26,21247
2007-03-19 00:00,99.25,100.184,99.235,100.01,282629
2007-03-20 00:00,100.02,101.09,99.867,100.99,278793
2007-03-21 00:00,100.98,101.855,100.824,101.57,279544
2007-03-22 00:00,101.57,102.16,101.355,101.927,279313
2007-03-23 00:00,101.918,102.195,101.325,101.715,260274
2007-03-25 00:00,101.692,101.73,101.41,101.41,52524
2007-03-26 00:00,101.405,101.922,101.247,101.757,283413
2007-03-27 00:00,101.75,102.4,101.487,101.89,313797
2007-03-28 00:00,101.885,101.92,100.41,100.662,283412
2007-03-29 00:00,100.66,101.995,100.62,101.81,297667
2007-03-30 00:00,101.81,231.84,1.623,1.623,255271
2007-04-01 00:00,102.01,231.37,1.152,102.27,27771
2007-04-02 00:00,102.27,232.9,0.818,101.8,264790
2007-04-03 00:00,101.8,102.74,0.675,102.48,258898
2007-04-04 00:00,102.48,158.6,0.677,102.4,238660
2007-04-05 00:00,102.41,158.555,0.677,103.14,225878
2007-04-06 00:00,103.135,103.77,103.035,103.55,89674
2007-04-08 00:00,103.61,103.72,103.59,103.65,3446
2007-04-09 00:00,103.65,103.72,103.295,103.405,109281
2007-04-10 00:00,103.42,103.98,103.17,103.82,243241
2007-04-11 00:00,103.83,104.89,103.615,104.6,218122
2007-04-12 00:00,104.6,105.045,104.43,104.895,205193
2007-04-13 00:00,104.885,105.085,104.155,104.76,109113
2007-04-15 00:00,105.1,105.26,104.735,104.86,23683
2007-04-16 00:00,104.87,106.01,104.8,105.65,201510
2007-04-17 00:00,105.66,105.72,104.875,105.03,280566
2007-04-18 00:00,105.03,105.33,104.42,104.725,310747
2007-04-19 00:00,104.725,105.22,104.01,105.175,314358
2007-04-20 00:00,105.19,105.95,104.96,105.58,217331
2007-04-22 00:00,105.67,105.92,105.655,105.87,19974
2007-04-23 00:00,105.87,105.92,105.215,105.48,244378
2007-04-24 00:00,105.47,106.23,105.11,105.62,276070
2007-04-25 00:00,105.62,106.605,105.445,106.335,241032
2007-04-26 00:00,106.33,106.84,106.245,106.65,298855
2007-04-27 00:00,106.65,107.35,106.35,107.13,232562
2007-04-29 00:00,106.84,107.15,106.76,107.13,21237
2007-04-30 00:00,107.13,108.15,106.67,107.66,256690
2007-05-01 00:00,107.655,108.23,107.505,107.85,311480
2007-05-02 00:00,107.855,108.58,107.4,108.39,314768
2007-05-03 00:00,108.39,108.86,108.24,108.63,207850
2007-05-04 00:00,108.645,109.05,108.395,108.49,168275
2007-05-06 00:00,108.43,108.54,108.31,108.31,17114
2007-05-07 00:00,108.32,109.03,108.275,108.88,163587
2007-05-08 00:00,108.88,108.93,108.17,108.25,266997
2007-05-09 00:00,108.245,108.73,108.05,108.5,294792
2007-05-10 00:00,108.505,108.93,107.64,107.89,326575
2007-05-11 00:00,107.89,108.25,107.11,108.195,308510
2007-05-13 00:00,108.22,108.22,107.99,108.12,24650
2007-05-14 00:00,108.135,108.94,108.015,108.835,314144
2007-05-15 00:00,108.84,109.805,108.49,109.41,305397
2007-05-16 00:00,109.41,109.76,109.09,109.485,304586
2007-05-17 00:00,109.49,110.52,109.325,110.37,255237
2007-05-18 00:00,110.37,111.32,110.045,111.24,282751
2007-05-20 00:00,111.13,111.31,111.05,111.25,20329
2007-05-21 00:00,111.26,112.23,111.13,111.86,249899
2007-05-22 00:00,111.89,112.17,111.68,111.87,238135
2007-05-23 00:00,111.87,112.49,111.75,112.245,231571
2007-05-24 00:00,112.245,112.48,111.55,111.645,255692
2007-05-25 00:00,111.65,112.88,111.38,112.69,191941
2007-05-27 00:00,112.72,112.83,112.575,112.65,4361
2007-05-28 00:00,112.64,112.77,112.49,112.655,53773
2007-05-29 00:00,112.66,113.69,112.04,113.12,292008
2007-05-30 00:00,113.12,113.85,112.88,113.115,268885
2007-05-31 00:00,113.14,114.06,113.075,113.735,281124
2007-06-01 00:00,113.75,115.19,113.68,115.08,189022
2007-06-03 00:00,114.98,115.03,114.85,114.9,11490
2007-06-04 00:00,114.9,115.61,114.815,115.02,237215
2007-06-05 00:00,115.02,115.32,114.01,114.325,251057
2007-06-06 00:00,114.32,114.69,113.81,114.21,254529
2007-06-07 00:00,114.21,114.86,113.385,114,190829
2007-06-08 00:00,114,114.85,113.42,114.73,277453
2007-06-10 00:00,114.63,114.7,114.415,114.605,18696
2007-06-11 00:00,114.61,114.96,114.305,114.84,210863
2007-06-12 00:00,114.83,114.925,113.835,113.99,249079
2007-06-13 00:00,114,115.13,113.86,114.93,284766
2007-06-14 00:00,114.93,115.47,114.9,115.26,210925
2007-06-15 00:00,115.23,116.42,115.19,115.57,211553
2007-06-17 00:00,115.6,115.77,115.54,115.66,14807
2007-06-18 00:00,115.67,115.99,114.84,115.46,280005
2007-06-19 00:00,115.46,116.23,115.12,116.075,316394
2007-06-20 00:00,116.075,116.28,115.43,115.835,269254
2007-06-21 00:00,115.835,116.13,114.93,115.36,252368
2007-06-22 00:00,115.36,116.25,115.22,115.9,225388
2007-06-24 00:00,115.66,115.95,115.64,115.87,16287
2007-06-25 00:00,115.88,115.91,114.85,115.18,278874
2007-06-26 00:00,115.18,115.52,114.63,114.845,317632
2007-06-27 00:00,114.845,115.27,113.99,114.93,371402
2007-06-28 00:00,114.94,116.44,114.7,116.235,373867
2007-06-29 00:00,116.235,117.79,115.5,115.58,381585
2007-07-01 00:00,115.69,116,115.575,115.93,19149
2007-07-02 00:00,115.93,116.18,115.38,115.75,269650
2007-07-03 00:00,115.745,116.33,114.975,115.38,214732
2007-07-04 00:00,115.38,116.06,115.23,115.99,169197
2007-07-05 00:00,115.99,116.42,115.58,116.36,314053
2007-07-06 00:00,116.38,117.71,116.29,117.5,327418
2007-07-08 00:00,117.62,117.765,117.56,117.72,14397
2007-07-09 00:00,117.72,118.21,117.27,117.33,356282
2007-07-10 00:00,117.33,117.73,114.48,115.5,498742
2007-07-11 00:00,115.5,116.24,114.45,115.95,606800
2007-07-12 00:00,115.96,117.21,115.75,117.17,493943
2007-07-13 00:00,117.18,117.24,116.24,116.35,377231
2007-07-15 00:00,116.445,116.52,116.42,116.465,6944
2007-07-16 00:00,116.48,117.09,116.12,116.83,400594
2007-07-17 00:00,116.84,117.32,116.53,116.86,447623
2007-07-18 00:00,116.87,117.11,116.47,116.7,427754
2007-07-19 00:00,116.71,117.27,116.4,117.13,449976
2007-07-20 00:00,117.13,117.31,115.37,115.61,524654
2007-07-22 00:00,115.94,116.05,115.445,115.51,25846
2007-07-23 00:00,115.51,116.4,115.105,115.185,423402
2007-07-24 00:00,115.185,116.69,115.06,115.49,651448
2007-07-25 00:00,115.49,116.2,115.04,115.78,684590
2007-07-26 00:00,115.78,115.84,111.65,112.89,776264
2007-07-27 00:00,112.89,113.245,111.23,111.42,798532
2007-07-29 00:00,111.24,111.37,110.75,111.15,43505
2007-07-30 00:00,111.16,111.95,110.475,111.66,656820
2007-07-31 00:00,111.66,112.81,110.86,111.03,693138
2007-08-01 00:00,111.03,112.88,109.93,112.28,806567
2007-08-02 00:00,112.28,113.51,111.755,113.19,419395
2007-08-03 00:00,113.2,113.28,111.57,111.65,510483
2007-08-05 00:00,111.13,111.34,110.81,110.97,68494
2007-08-06 00:00,110.98,113.29,110.87,112.78,641040
2007-08-07 00:00,112.77,112.93,111.65,112.77,620568
