2019-04-29 00:00,4.76,4.76,3.66,3.9,1600257
2019-04-30 00:00,3.9,4.08,3.75,3.95,653086
2019-05-01 00:00,3.95,4.65,3.95,4.22,1774487
2019-05-02 00:00,4.22,4.71,4.21,4.71,1094082
2019-05-03 00:00,4.71,5.66,4.69,5.5,3032361
2019-05-04 00:00,5.49,5.64,4.71,5.09,3236438
2019-05-05 00:00,5.09,5.16,4.76,4.78,1519161
2019-05-06 00:00,4.78,4.94,4.5,4.89,1411107
2019-05-07 00:00,4.89,5.07,4.45,4.54,1188476
2019-05-08 00:00,4.55,4.64,4.24,4.39,902353
2019-05-09 00:00,4.39,4.49,3.42,4.04,1991031
2019-05-10 00:00,4.04,4.05,3.61,3.82,1273869
2019-05-11 00:00,3.82,4.18,3.7,3.85,1469072
2019-05-12 00:00,3.85,4.04,3.6,3.8,766892
2019-05-13 00:00,3.81,4.17,3.8,3.81,1055765
2019-05-14 00:00,3.83,4.09,3.78,4.03,1242834
2019-05-15 00:00,4.03,4.8,4,4.57,1599829
2019-05-16 00:00,4.57,4.78,4,4.46,1670903
2019-05-17 00:00,4.46,4.79,3.95,4.37,2785959
2019-05-18 00:00,4.37,5,4.36,4.69,1885163
2019-05-19 00:00,4.7,5.17,4.57,4.68,1819761
2019-05-20 00:00,4.68,4.82,4.43,4.69,1448110
2019-05-21 00:00,4.7,4.86,4.48,4.82,1160549
2019-05-22 00:00,4.82,4.82,4.3,4.32,1012180
2019-05-23 00:00,4.32,4.42,4.12,4.39,961515
2019-05-24 00:00,4.39,4.77,4.26,4.5,2042515
2019-05-25 00:00,4.5,4.6,4.29,4.4,598775
2019-05-26 00:00,4.41,4.57,4.24,4.53,560886
2019-05-27 00:00,4.54,4.7,4.47,4.6,656824
2019-05-28 00:00,4.59,4.87,4.47,4.72,689553
2019-05-29 00:00,4.72,4.8,4.5,4.72,549736
2019-05-30 00:00,4.72,6.6,4.68,5.63,6162895
2019-05-31 00:00,5.62,6.33,5.21,6.2,3738978
2019-06-01 00:00,6.21,6.32,5.6,5.73,2148198
2019-06-02 00:00,5.74,6.42,5.57,6.19,1583391
2019-06-03 00:00,6.2,7.25,5.98,6.62,4928591
