2007-01-02 00:00,2.48064,2.48512,2.47221,2.476,75273
2007-01-03 00:00,2.47575,2.47658,2.45708,2.4648,89233
2007-01-04 00:00,2.4646,2.48371,2.46172,2.4805,88755
2007-01-05 00:00,2.48025,2.48234,2.46652,2.47442,84335
2007-01-07 00:00,2.47405,2.47802,2.47127,2.47267,5232
2007-01-08 00:00,2.4729,2.48679,2.46977,2.48296,88650
2007-01-09 00:00,2.48251,2.49013,2.47627,2.48068,88539
2007-01-10 00:00,2.48093,2.49267,2.46978,2.47317,89271
2007-01-11 00:00,2.47377,2.49328,2.46651,2.49123,89411
2007-01-12 00:00,2.49076,2.50717,2.48933,2.49756,83846
2007-01-14 00:00,2.49717,2.49787,2.49013,2.49342,5064
2007-01-15 00:00,2.49346,2.50902,2.49109,2.50683,88427
2007-01-16 00:00,2.50695,2.51245,2.50066,2.50407,89019
2007-01-17 00:00,2.5043,2.50783,2.49765,2.50155,88117
2007-01-18 00:00,2.50143,2.50848,2.49444,2.50338,89463
2007-01-19 00:00,2.50328,2.50825,2.4959,2.49778,81892
2007-01-21 00:00,2.49799,2.50229,2.49416,2.4979,4069
2007-01-22 00:00,2.49767,2.51,2.49623,2.50816,88337
2007-01-23 00:00,2.50824,2.52421,2.49601,2.52075,88297
2007-01-24 00:00,2.52108,2.53153,2.51238,2.52393,89625
2007-01-25 00:00,2.52376,2.54261,2.51694,2.54041,90250
2007-01-26 00:00,2.54004,2.54039,2.52881,2.53085,83112
2007-01-28 00:00,2.53042,2.53444,2.52819,2.53242,5493
2007-01-29 00:00,2.53339,2.54,2.52554,2.53945,88526
2007-01-30 00:00,2.53901,2.54703,2.53526,2.54179,87456
2007-01-31 00:00,2.5416,2.54453,2.52208,2.53238,90587
2007-02-01 00:00,2.53255,2.5478,2.52772,2.54603,88334
2007-02-02 00:00,2.54675,2.54805,2.5346,2.53478,81809
2007-02-04 00:00,2.53518,2.54321,2.5345,2.54198,5032
2007-02-05 00:00,2.542,2.54236,2.51851,2.52716,86029
2007-02-06 00:00,2.52715,2.54068,2.52408,2.53526,84965
2007-02-07 00:00,2.53521,2.53665,2.52152,2.52473,85877
2007-02-08 00:00,2.52489,2.52842,2.5006,2.5046,87379
2007-02-09 00:00,2.50401,2.51222,2.49663,2.51125,78393
2007-02-12 00:00,2.5114,2.52497,2.50921,2.52408,65215
2007-02-13 00:00,2.52401,2.52464,2.49375,2.49715,87075
2007-02-14 00:00,2.49748,2.50753,2.49025,2.50569,86364
2007-02-15 00:00,2.50559,2.50758,2.48393,2.48901,87153
2007-02-16 00:00,2.48866,2.48967,2.47517,2.47517,79998
2007-02-18 00:00,2.47735,2.48253,2.47462,2.47812,5268
2007-02-19 00:00,2.47806,2.48301,2.47129,2.48089,79756
2007-02-20 00:00,2.48042,2.49095,2.4767,2.48115,86118
2007-02-21 00:00,2.481,2.48449,2.46438,2.46733,87734
2007-02-22 00:00,2.46677,2.4819,2.46368,2.47888,86555
2007-02-23 00:00,2.47856,2.48514,2.47572,2.4786,80611
2007-02-25 00:00,2.47876,2.48135,2.47593,2.47797,4891
2007-02-26 00:00,2.47801,2.48142,2.46861,2.4726,85256
2007-02-27 00:00,2.47257,2.49733,2.46739,2.49364,88959
2007-02-28 00:00,2.49356,2.49585,2.47658,2.49405,88869
2007-03-01 00:00,2.49371,2.50041,2.48571,2.49127,88915
2007-03-02 00:00,2.49091,2.49727,2.47688,2.48265,82606
2007-03-04 00:00,2.48261,2.48691,2.47173,2.4762,5809
2007-03-05 00:00,2.47632,2.49755,2.47567,2.48875,90729
2007-03-06 00:00,2.48855,2.49775,2.4829,2.4897,88774
2007-03-07 00:00,2.48944,2.49064,2.47511,2.48461,88631
2007-03-08 00:00,2.4846,2.48959,2.47326,2.47531,87731
