2011-02-17 00:00,30.867,31.638,30.847,31.638,278
2011-02-18 00:00,32.438,32.458,32.327,32.328,7
2011-02-21 00:00,33.657,33.678,33.617,33.668,5
2011-02-22 00:00,33.068,33.428,32.407,33.168,450
2011-02-23 00:00,33.308,33.428,32.978,33.428,131
2011-02-25 00:00,32.907,33.108,32.527,33.037,667
2011-02-28 00:00,33.817,33.878,33.777,33.817,5
2011-03-01 00:00,34.228,34.428,34.177,34.258,107
2011-03-03 00:00,34.334,34.584,34.033,34.044,100
2011-03-04 00:00,34.914,35.324,34.873,35.263,157
2011-03-07 00:00,36.274,36.624,36.123,36.294,117
2011-03-08 00:00,35.823,36.537,35.599,36.012,904
2011-03-09 00:00,36.012,36.427,35.617,35.862,1734
2011-03-10 00:00,35.865,36.177,34.661,35.311,1596
2011-03-11 00:00,35.308,36.162,34.047,35.903,1550
2011-03-13 00:00,35.949,36.485,35.822,36.354,174
2011-03-14 00:00,36.356,36.401,35.491,35.822,1516
2011-03-15 00:00,35.821,35.837,33.56,34.34,1600
2011-03-16 00:00,34.343,35.058,33.711,33.958,1387
2011-03-17 00:00,33.953,34.644,33.641,34.57,1597
2011-03-18 00:00,34.571,35.396,34.514,35.212,1194
2011-03-20 00:00,35.357,35.828,35.345,35.803,181
2011-03-21 00:00,35.803,36.189,35.633,36.147,1454
2011-03-22 00:00,36.146,36.449,35.746,36.276,1379
2011-03-23 00:00,36.284,37.385,36.134,37.268,1363
2011-03-24 00:00,37.263,38.149,36.833,37.33,1405
2011-03-25 00:00,37.329,37.762,36.853,37.291,1815
2011-03-27 00:00,37.231,37.361,36.994,37.113,221
2011-03-28 00:00,37.114,37.304,36.406,36.884,1731
2011-03-29 00:00,36.883,37.184,36.503,37.084,1580
2011-03-30 00:00,37.083,37.733,36.864,37.434,1517
2011-03-31 00:00,37.423,37.934,37.413,37.673,1531
2011-04-01 00:00,37.674,37.834,37.053,37.757,1534
2011-04-03 00:00,37.782,38.044,37.738,38.003,210
2011-04-04 00:00,38.013,38.724,37.903,38.663,1456
2011-04-05 00:00,38.664,39.284,38.043,39.183,1559
